AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Pierangelo Sardo; Yu-Feng Zang; Zhuo-Ling Tian; Lie-Zhong Ge; Hang Zhang; Meng-Jian Han; Hui-Jie Qu; Zan-Zan Liu; Yi Fan,low frequency; physics; reproducibility; analytical chemistry,2017,Journal,PLOS ONE,10.1371/journal.pone.0184476,Reproducibility of frequency-dependent low frequency fluctuations in reaction time over time and across tasks
Siamak Sabour,biology; pathology; reproducibility,2013,Journal,Journal of Clinical Microbiology,10.1128/JCM.00111-13,Interlaboratory and interstudy reproducibility of a novel lateral-flow device: a statistical issue.
Kira Henderson,computer science; reproducibility; multimedia; information retrieval,2016,Journal,against the grain,10.7771/2380-176X.6605,Reinventing the Methods Journal: Increasing Reproducibility with Video Journals
John Munkhaugen; Toril Dammen; Kari Peersen; Jan Erik Otterstad; Torbjørn Moum; Lars Gullestad,reproducibility; physical therapy; medicine,2017,Journal,Scandinavian Journal of Public Health,10.1177/1403494816688375,Reproducibility of an extensive self-report questionnaire used in secondary coronary prevention
Takashi Fukaya; Hirotaka Mutsuzaki; Yasuyoshi Wadano,calibration; statistics; reproducibility; physical therapy; gait analysis; standard error; medicine; simulation,2013,Journal,Rehabilitation Research and Practice,10.1155/2013/692624,Interrater Reproducibility of Knee Movement Analyses during the Stance Phase: Use of Anatomical Landmark Calibration with a Rigid Marker Set
Xiao-yu zhang; Xu-guang Sun; Lei Tian; Jing-hao Qu,reproducibility; coefficient of variation; repeatability; surgery; intraclass correlation; diabetes mellitus; medicine,2016,Journal,Journal of Ophthalmology,10.1155/2016/8013621,Repeatability and Reproducibility of Noninvasive Keratograph 5M Measurements in Patients with Dry Eye Disease.
Shu Zong Wang,data science; computer science; omics; reproducibility; psychological research,2016,Journal,Journal of Neurology and Neurophysiology,10.4172/2155-9562.1000e117,Reproducibility in the Open Access Era for Biomedical Research
Christopher A. Garcia; David Mendoza,raw data; alternative medicine; francis; reproducibility; translational medicine; confusion; chemistry,2017,Journal,Clinical Chemistry,10.1373/clinchem.2017.279984,Defining Research Reproducibility: What Do You Mean?
Yuji Matsumoto,reproducibility; photocatalysis; inorganic chemistry; chemistry,2013,Journal,Hyomen Kagaku,10.1380/jsssj.34.368,What are Essential Problems in Reproducibility of Photocatalysis in Surface Science
Werner A. Stahel,analytical chemistry; computer science; reproducibility,2016,BookChapter,NA,10.1002/9781118865064.ch5,Statistical Issues in Reproducibility
W.P. Martins; A. H. Miyague; E. Araujo Junior; Rafael Frederico Bruns,radiology; medicine; pathology; ultrasound; fetus; reproducibility,2014,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.14443,P22.17: Assessment of reproducibility of fetal thymus volume measurement by three-dimensional ultrasound using virtual organ computer-aided analysis
Heather Walsh; Kaitlin Widmer; Priti Bhansali; Julie Noffsinger,curriculum; medical education; reproducibility; medicine; ward; internal medicine,2014,Journal,Academic Pediatrics,10.1016/j.acap.2014.05.016,Reproducibility of a Discharge Education Curriculum for Pediatric Interns Rotating on an Inpatient Ward
Edwin Herazo; Adalberto Campo-Arias,social psychology; psychometrics; statistical hypothesis testing; psychology; reproducibility; concordance,2010,Journal,NA,10.1016/S0034-7450(14)60261-4,Concordancia intra- e interevaluadores
Christine Paula Lewis-de los Angeles; John Flournoy; Kirstie Whitaker; Julia Leonard,computer science; resting state fmri; sample size determination; reproducibility; artificial intelligence; computer vision,2017,Journal,Research Ideas and Outcomes,10.3897/rio.3.e12569,How much motion is too much motion? Determining motion thresholds by sample size for reproducibility in developmental resting-state MRI
Charlotte Anderson; Andrew Lonie; Richard O. Sinnott; Sehrish Kanwal,data science; computer science; data mining; workbench; reproducibility; workflow; cloud computing,2015,Conference,NA,10.1109/CBMS.2015.28,Challenges of Large-Scale Biomedical Workflows on the Cloud -- A Case Study on the Need for Reproducibility of Results
Alexander Mehler,expressivity; reproducibility; cognitive science; zhang; computer science,2014,Journal,Physics of Life Reviews,10.1016/j.plrev.2014.03.012,"On the expressiveness, validity and reproducibility of models of language evolution: Comment on “Modelling language evolution: Examples and predictions” by Tao Gong, Shuai Lan, and Menghan Zhang"
Siamak Sabour,medicine; intensive care medicine; reproducibility; ambulatory blood pressure,2017,Journal,Blood Pressure Monitoring,10.1097/MBP.0000000000000263,Reproducibility of 24-h ambulatory blood pressure and measures of autonomic function: methodological and statistical issue
Anthony Odibo; Kimberly Haas; Jean Schoenborn; Kristina Huster; Dominique McVean,reproducibility; radiology; doppler effect; medicine,2010,Journal,Journal of Ultrasound in Medicine,10.7863/jum.2010.29.6.911,Reproducibility of Placental Volume and Vasculature Indices Obtained by 3-Dimensional Power Doppler Sonography
Nils Gehlenborg; John P. A. Ioannidis; Nicholas P. Tatonetti; Arjun K. Manrai; Isaac S. Kohane; Chirag J. Patel,precision medicine; bioinformatics; reproducibility; biology; computational biology,2016,Conference,NA,10.1142/9789814749411_0017,METHODS TO ENHANCE THE REPRODUCIBILITY OF PRECISION MEDICINE
Amye Kenall; Tim Shipley; Scott Edmunds; Louisa Flintoft; Liz Bal; Laurie Goodman; Daniel R Shanahan,checklist; reproducibility; bioinformatics; computer science; replicate,2015,Journal,GigaScience,10.1186/s13742-015-0071-8,Better reporting for better research: a checklist for reproducibility
Jian-Jun Zeng; Jinyi Dong; Yan-Wu Chen; Gang Liu; Zheng-Tao Shi; Jun Chen,computer science; reliability engineering; water resources; fuzzy logic; reproducibility,2013,Conference,NA,10.2495/ICESEP130601,Application of the improved fuzzy different optimum model in water resources reproducibility evaluation
R. Schiavone; M. Scialpi,bolus; reproducibility; medicine; radiology,2016,Journal,Clinical Radiology,10.1016/j.crad.2016.01.019,Split-bolus single-pass in trauma pan-CT: how to ensure reproducibility and diagnostic efficacy.
Monika Woźniak; Paweł Majda,reproducibility; machine tool; engineering drawing; materials science,2017,Journal,Archives of Mechanical Technology and Materials,10.1515/amtm-2017-0003,Reproducibility of machine tools’ circularity test according to ISO 230-4 with respect to testing position
Julia Wittekind; Wolfgang Sickenberger; Sebastian Marx,reproducibility; optics; infrared; medicine,2012,Journal,Contact Lens and Anterior Eye,10.1016/j.clae.2012.08.101,"Study determining the reproducibility of the non-invasive break-up time by corneal topographer (NIK-BUT) method for infrared, red and white illumination"
Paulo Victor Rodrigues de Carvalho; Pedro M. Arezes,reproducibility; risk assessment; matrix; computer science; reliability engineering,2016,BookChapter,NA,10.1201/9781315370354-2,Chapter 1 Reliability in Occupational Risk Assessment: Stability and Reproducibility Evaluation When Using a Matrix-Based Approach
Chitra Shankar; Ramesh Chowdhary; Lavanya Ajay Sharma; Ns Azhagarasan; Ajay Sharma,condyle; reproducibility; materials science; orthodontics,2011,Journal,International Journal of Prosthodontics and Restorative Dentistry,10.5005/jp-journals-10019-1029,Comparative Study of the Effect of Three Different Interocclusal Recording Materials on Reproducibility of Horizontal Condylar Registrations in Two Different Semiadjustable Articulators: A Clinical Study
Sayo Miura; Tsuneo Kumamoto; Toshiaki Seko,physical medicine and rehabilitation; physical therapy; medicine; reproducibility; dynamometer,2016,Journal,Rigakuryoho Kagaku,10.1589/rika.31.847,Reproducibility and Validity of a Toe-grip Measurements Made with a Hand Dynamometer
D. Pérennou; A. Admirat; M.P. de Angelis; B. Sibille; B. Saurel,physical medicine and rehabilitation; posturography; medicine; physical therapy; gait; reproducibility,2014,Journal,Annals of Physical and Rehabilitation Medicine,10.1016/j.rehab.2014.03.619,Reproducibility of main posturographic and gait parameters in lower limb amputees
Daniel Moreira Pacca; Mauro Cesar Mattos e Dinato; Hériston Cristovam Lopes; Lucas Gonzaga Piovesana; André Felipe Ninomiya; Rodrigo Gonçalves Pagnano,sanders classification; surgery; orthopedic surgery; medicine; traumatology; reproducibility; foot and ankle surgery; physical therapy,2016,Journal,Acta Ortopedica Brasileira,10.1590/1413-785220162402154682,ASSESSMENT OF REPRODUCIBILITY OF SANDERS CLASSIFICATION FOR CALCANEAL FRACTURES
Marta Andres-Terrè; Matthew D. Li; Winston Haynes; Andrew Tam; Charles Liu; Timothy E. Sweeney; Erika Bongen; Shane Lofgren; Francesco Vallania; Cole A. Deisseroth; Purvesh Khatri; Aurelie Tomczak,reproducibility; computer science; homogeneous; gene expression; data mining; a major; web application; bioinformatics; cohort,2017,Conference,bioRxiv,10.1142/9789813207813_0015,EMPOWERING MULTI-COHORT GENE EXPRESSION ANALYSIS TO INCREASE REPRODUCIBILITY.
Anne Couroucé; J.C. Chatard; C. Dubreucq; B. Auvinet,reproducibility; physical therapy; spearman s rank correlation coefficient; heart rate; medicine; preferred walking speed,2010,Journal,Equine Veterinary Journal,10.1111/j.2042-3306.1995.tb04900.x,Reproducibility of a standardised exercise test for Standardbred trotters under field conditions
Pia Ingholt Hedelund; Davide Giacalone,spite; reproducibility; checklist; small number; social psychology; psychology,2016,Journal,Food Quality and Preference,10.1016/j.foodqual.2016.02.017,"Rate-all-that-apply (RATA) with semi-trained assessors: An investigation of the method reproducibility at assessor-, attribute- and panel-level."
S.S. Raab,reproducibility; medicine; pathology; thyroid; fine needle aspiration,2012,Journal,Yearbook of Pathology and Laboratory Medicine,10.1016/j.ypat.2011.11.080,The Interobserver Reproducibility of Thyroid Fine-Needle Aspiration Using the UK Royal College of Pathologists' Classification System
Michael Grzonka; Antony N. Davies,chemistry; reproducibility; inorganic chemistry; organic chemistry; carbon 13 nmr,2010,Journal,ChemInform,10.1002/chin.199913290,ChemInform Abstract: Empirical Investigation on the Reproducibility of 13C NMR Shift Values.
Nuria Bosch; Nicolás Garrido; A. Pellicer; Pilar Alamá; J.A. Martínez-Conejero; Carlos Simón; David Blesa; Maria Ruiz-Alonso; Patricia Díaz-Gimeno,prospective cohort study; concordance; medicine; cycling; m 2; obstetrics; training set; reproducibility,2013,Journal,Fertility and Sterility,10.1016/j.fertnstert.2012.09.046,The accuracy and reproducibility of the endometrial receptivity array is superior to histology as a diagnostic method for endometrial receptivity
Xun Niu; Vladimir M. Zatsiorsky; Mark L. Latash,superposition principle; statistics; psychology; uniqueness theorem for poisson s equation; principal component analysis; social psychology; slipping; reproducibility,2012,Journal,Journal of Motor Behavior,10.1080/00222895.2011.650735,Reproducibility and Variability of the Cost Functions Reconstructed From Experimental Recordings in Multifinger Prehension
Darrel P. Francis; Anthony J. Barron; Jamil Mayet; Alun D. Hughes; Niti M. Dhutia; Roland Wensel,medicine; internal medicine; physical therapy; reproducibility; cardiology,2014,Journal,European Journal of Preventive Cardiology,10.1177/2047487314526683,Response to editorial ‘Reproducibility of cardiopulmonary exercise test variables: getting into an additional strength of the test’
Andreas Scherer,reproducibility; medicine; biomarker; pathology,2017,Journal,Biomarkers in Medicine,10.2217/bmm-2017-0024,Reproducibility in biomarker research and clinical development: a global challenge
Daisuke Nakai; Masahiro Sato; Yuichi Kashiwazaki; Hiroaki Tatsuki; Masashi Kawabata; Toru Miyata; Hiroshi Saito,surgery; physical therapy; reproducibility; medicine; intraclass correlation; rotator cuff,2013,Journal,Journal of Orthopaedic Science,10.1007/s00776-013-0426-x,Reproducibility and validity of the Japanese version of the Western Ontario Rotator Cuff Index.
Brenda Rashleigh; Jon R. Sobus; Jane Ellen Simmons; Ronald N. Hines; Lara P. Phelps; Barbara Jane George,environmental protection; medicine; working group; observational study; reproducibility; community of practice; quality assurance,2015,Journal,Toxicological Sciences,10.1093/toxsci/kfv020,Raising the Bar for Reproducible Science at the U.S. Environmental Protection Agency Office of Research and Development
Fei Yang; Rui Bi; Baohua Yu; Wentao Yang; Ruohong Shui,breast cancer; pathology; medicine; reproducibility,2016,Journal,Pathology,10.1016/j.pathol.2015.12.425,An interobserver reproducibility analysis of ki67 visual assessment in breast cancer
P.-J. Bousquet; J.-M. Parisaux; A. Dupeyron; M. Julia; I. Laffont; F. Lemoine; C. Hérisson,medicine; torque; intraclass correlation; reproducibility; physical therapy,2010,Journal,Annals of Physical and Rehabilitation Medicine,10.1016/j.rehab.2010.05.002,Reproducibility of isokinetic peak torque assessments of the hip flexor and extensor muscles.
Y. S. Kachanov; V. I. Borodulin,turbulence; convection; statistical physics; boundary layer; phenomenon; laminar turbulent transition; determinism; mathematics; reproducibility; classical mechanics,2014,Journal,Theoretical and Applied Mechanics Letters,10.1063/2.1406204,On properties of the deterministic turbulence and reproducibility of its instantaneous and statistical characteristics
J. González Martín-Moro,political science; reproducibility; publication; accounting,2017,Journal,Archivos de la Sociedad Española de Oftalmología,10.1016/j.oftale.2017.07.009,The science reproducibility crisis and the necessity to publish negative results
Barbara A. Spellman,spite; theoretical psychology; psychology; applied psychology; champion; critical psychology; reproducibility,2017,Journal,Nature,10.1038/544414a,Psychology: Science in spite of itself
Carmel Darcy; Claire Scullin; Michael G. Scott; Hilary McKee; James Nicholl; Rory McSorley; Ruth Miller; Anne Friel; Niamh McLister; Sabrina Parkhill,nursing; family medicine; reproducibility; medicine,2017,Journal,International Journal of Integrated Care,10.5334/ijic.3426,Developing a Regional Medicines Optimisation Model for Older People in Care Homes: Refinement and Reproducibility
William Gunn,computer science; reproducibility; information retrieval,2014,Journal,Nature,10.1038/505483b,Reproducibility: Fraud is not the big problem
Michael Rosenblatt,incentive; management science; biology; reproducibility; realm; immunology,2016,Journal,Science Translational Medicine,10.1126/scitranslmed.aaf5003,An incentive-based approach for improving data reproducibility
Domingo Docampo,ranking; ambiguity; reproducibility; computer science; data mining; spite,2013,Journal,Scientometrics,10.1007/s11192-012-0801-y,Reproducibility of the Shanghai academic ranking of world universities results
Hitoshi Maruyama; Takatoshi Saito; Tomoya Suzuki; Kazuo Suganuma,reproducibility; medicine; physical medicine and rehabilitation; physical therapy,2014,Journal,Rigakuryoho Kagaku,10.1589/rika.29.389,The Reproducibility of the Seated Continuous Dorsiflexion Exercise Test
Chong-Myeong Kim; II-Do Jeong; Ji-Hwan Kim; Jin-Young Park; Woong-Chul Kim,medicine; dentistry; molar; workflow; reproducibility; ceramic,2017,Journal,The Journal of Advanced Prosthodontics,10.4047/jap.2017.9.4.252,Ceramic molar crown reproducibility by digital workflow manufacturing: An in vitro study
H. Sitter; Timm Ostermann; Kamila Rehman; Michael Sams; Rizwan Ahmed; Guenther Schwabegger; Clemens Simbrunner; Mujeeb Ullah,nanotechnology; organic field effect transistor; field effect transistor; inorganic chemistry; chemistry; transistor; analytical chemistry; reproducibility,2012,Journal,Synthetic Metals,10.1016/j.synthmet.2011.08.008,Reproducibility and stability of C60 based organic field effect transistor
