journ_id,formal_name,jfraction,subd_id
11797,Journal Of Theoretical Biology,0.0476190476,6
11797,Journal Of Theoretical Biology,0.0476190476,9
11797,Journal Of Theoretical Biology,0.0476190476,12
11797,Journal Of Theoretical Biology,0.0476190476,13
11797,Journal Of Theoretical Biology,0.0476190476,19
11797,Journal Of Theoretical Biology,0.0476190476,20
11797,Journal Of Theoretical Biology,0.0476190476,21
11797,Journal Of Theoretical Biology,0.0476190476,25
11797,Journal Of Theoretical Biology,0.0476190476,26
11797,Journal Of Theoretical Biology,0.0476190476,29
11797,Journal Of Theoretical Biology,0.0476190476,31
11797,Journal Of Theoretical Biology,0.0476190476,48
11797,Journal Of Theoretical Biology,0.0476190476,54
11797,Journal Of Theoretical Biology,0.0476190476,77
11797,Journal Of Theoretical Biology,0.0476190476,127
11797,Journal Of Theoretical Biology,0.0476190476,238
11797,Journal Of Theoretical Biology,0.0476190476,262
11797,Journal Of Theoretical Biology,0.0476190476,320
11797,Journal Of Theoretical Biology,0.0476190476,423
11798,Journal Of Theoretical Medicine,1,441
11799,Journal Of Theoretical Politics,1,181
11800,Journal Of Theoretical Probability,1,476
11801,Journal Of Thermal Analysis And Calorimetry,1,415
11802,Journal Of Thermal Biology,1,180
11803,Journal Of Thermal Envelope And Building Science,1,416
11804,Journal Of Thermal Science,1,86
11805,JOURNAL OF THERMAL SCIENCE AND TECHNOLOGY,1,459
11806,Journal Of Thermal Spray Technology,1,406
11807,Journal Of Thermal Stresses,1,465
11808,Journal Of Thermophysics And Heat Transfer,1,70
11809,Journal Of Thermoplastic Composite Materials,1,168
11810,Journal Of Third World Studies,1,431
11811,Journal Of Thoracic And Cardiovascular Surgery,1,114
11812,Journal Of Thoracic Imaging,1,28
11813,JOURNAL OF THORACIC ONCOLOGY,1,512
11814,Journal Of Thrombosis And Haemostasis,1,205
11815,Journal Of Thrombosis And Thrombolysis,1,205
11816,Journal Of Tianjin Institute Of Textile Science And Technology,1,333
11817,Journal Of Tianjin Polytechnic University,1,168
11818,Journal Of Time Series Analysis,1,411
11819,JOURNAL OF TISSUE ENGINEERING AND REGENERATIVE MEDICINE,1,165
11820,Journal Of Tissue Viability,1,447
11821,Journal Of Tokyo Medical University,1,510
11822,Journal Of Tongji Medical University,1,8
11824,JOURNAL OF TOPOLOGY,1,337
11825,Journal Of Toxicologic Pathology,1,33
11826,Journal Of Toxicological Sciences,1,33
11827,Journal Of Toxicology - Clinical Toxicology,1,466
11828,Journal Of Toxicology - Cutaneous And Ocular Toxicology,1,460
11829,Journal Of Toxicology - Toxin Reviews,1,509
11830,Journal Of Toxicology And Environmental Health - Part A,1,33
11831,Journal Of Toxicology And Environmental Health - Part B: Critical Reviews,1,33
11832,Journal Of Trace And Microprobe Techniques,1,339
11833,Journal Of Trace Elements In Experimental Medicine,1,402
11834,Journal Of Trace Elements In Medicine And Biology,1,402
11835,Journal Of Traditional Chinese Medicine,1,405
11836,"Journal Of Traditional Chinese Medicine = Chung I Tsa Chih Ying Wen Pan / Sponsored By All-China Association Of Traditional Chinese Medicine, Academy Of Traditional Chinese Medicine",1,140
11837,Journal Of Traffic And Transportation Engineering,1,34
11838,Journal Of Transcultural Nursing,1,207
11839,Journal Of Translational Medicine,1,9
11840,Journal Of Transport Economics And Policy,1,486
11841,Journal Of Transport Geography,1,34
11842,Journal Of Transportation And Statistics,1,34
11843,Journal Of Transportation Engineering,1,34
11845,"Journal Of Trauma - Injury, Infection And Critical Care",1,414
11846,JOURNAL OF TRAUMA & DISSOCIATION,1,318
11847,Journal Of Trauma And Dissociation,1,336
11848,Journal Of Trauma Nursing : The Official Journal Of The Society Of Trauma Nurses,1,447
11849,Journal Of Traumatic Stress,1,408
11850,JOURNAL OF TRAVEL & TOURISM MARKETING,1,527
11851,Journal Of Travel Medicine,1,485
11852,Journal Of Travel Research,1,527
11853,Journal Of Tribology,1,482
11854,Journal Of Tropical Ecology,1,423
11855,Journal Of Tropical Forest Science,1,404
11856,JOURNAL OF TROPICAL METEOROLOGY,1,97
11857,Journal Of Tropical Pediatrics,1,76
11858,JOURNAL OF TUMOR MARKER ONCOLOGY,1,471
11859,Journal Of Turbomachinery,1,86
11860,Journal Of Turbulence,1,187
11861,Journal Of Ultrasound In Medicine,1,251
11862,Journal Of Universal Computer Science,1,3
11863,Journal Of University Of Science And Technology Beijing: Mineral Metallurgy Materials (Eng Ed),1,23
11864,Journal Of Uoeh,1,17
11865,Journal Of Urban Affairs,1,220
11866,Journal Of Urban Economics,1,438
11867,Journal Of Urban Health,1,443
11868,Journal Of Urban History,1,488
11869,Journal Of Urban Planning And Development,1,436
11870,Journal Of Urban Technology,1,438
11871,Journal Of Urology,1,8
11872,Journal Of Vacuum Science And Technology B: Microelectronics And Nanometer Structures,1,38
11873,"Journal Of Vacuum Science And Technology, Part A: Vacuum, Surfaces And Films",1,263
11874,Journal Of Value Inquiry,1,407
11875,Journal Of Vascular Access,1,504
11876,Journal Of Vascular Access Devices,1,504
11877,Journal Of Vascular And Interventional Radiology,1,59
11878,Journal Of Vascular Nursing,1,59
11879,Journal Of Vascular Research,1,77
11880,Journal Of Vascular Surgery,1,59
11881,Journal Of Vascular Technology,1,59
11882,Journal Of Vector Borne Diseases,1,454
11883,Journal Of Vector Ecology,1,454
11884,Journal Of Vegetation Science,1,325
11885,JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,1,509
11886,Journal Of Vertebrate Paleontology,1,78
11887,Journal Of Vestibular Research: Equilibrium And Orientation,1,215
11888,JOURNAL OF VETERINARY BEHAVIOR-CLINICAL APPLICATIONS AND RESEARCH,1,503
11889,Journal Of Veterinary Dentistry,1,203
11890,Journal Of Veterinary Diagnostic Investigation,1,304
11891,Journal Of Veterinary Emergency And Critical Care,1,202
11892,Journal Of Veterinary Internal Medicine,1,202
11893,Journal Of Veterinary Medical Education,1,202
11894,Journal Of Veterinary Medical Science,1,304
11895,"Journal Of Veterinary Medicine A, Physiology, Pathology, Clinical Medicine",1,202
11896,"Journal Of Veterinary Medicine B, Infectious Diseases And Veterinary Public Health",1,304
11898,Journal Of Veterinary Pharmacology And Therapeutics,1,133
11899,Journal Of Veterinary Science,1,304
11901,"Journal Of Vibration And Acoustics, Transactions Of The Asme",1,248
11902,Journal Of Vibration And Shock,1,248
11903,JOURNAL OF VIBROENGINEERING,1,248
11904,JOURNAL OF VICTORIAN CULTURE,1,209
11905,Journal Of Vinyl And Additive Technology,1,432
11906,Journal Of Viral Hepatitis,1,349
11907,Journal Of Virological Methods,1,20
11908,Journal Of Virology,1,20
11909,JOURNAL OF VISCERAL SURGERY,1,309
11910,Journal Of Vision,1,144
11911,Journal Of Visual Communication And Image Representation,1,450
11912,JOURNAL OF VISUAL CULTURE,1,209
11913,Journal Of Visual Impairment And Blindness,1,464
11914,Journal Of Visual Languages And Computing,1,56
11915,Journal Of Visualization,1,187
11916,Journal Of Visualization And Computer Animation,1,188
11917,"Journal Of Vlsi Signal Processing Systems For Signal, Image, And Video Technology",1,280
11918,Journal Of Vocational Behavior,1,265
11919,Journal Of Vocational Rehabilitation,1,412
11920,Journal Of Voice,1,478
11921,Journal Of Volcanology And Geothermal Research,1,413
11922,JOURNAL OF VOLCANOLOGY AND SEISMOLOGY,1,413
11923,Journal Of Water And Health,1,443
11924,JOURNAL OF WATER CHEMISTRY AND TECHNOLOGY,1,249
11925,Journal Of Water Law,1,388
11926,Journal Of Water Resources Planning And Management,1,245
11927,Journal Of Water Supply: Research And Technology - Aqua,1,362
11929,"Journal Of Waterway, Port, Coastal And Ocean Engineering",1,417
11930,JOURNAL OF WEB ENGINEERING,1,56
11931,Journal Of West China University Of Medical Sciences,1,457
11932,Journal Of Wide Bandgap Materials,1,263
11933,Journal Of Wildlife Diseases,1,503
11934,Journal Of Wildlife Management,1,357
11935,JOURNAL OF WILDLIFE REHABILITATION,1,357
11936,Journal Of Wind Engineering And Industrial Aerodynamics,1,416
11937,Journal Of Women & Aging,1,154
11938,"Journal Of Women, Politics And Policy",1,403
11939,Journal Of Women'S Health,1,490
11940,Journal Of Women'S Health And Gender-Based Medicine,1,490
11941,JOURNAL OF WOMENS HISTORY,1,410
11942,Journal Of Women'S Imaging,1,28
11943,Journal Of Wood Chemistry And Technology,1,332
11944,Journal Of Wood Science,1,155
11945,Journal Of Workplace Learning,1,403
11946,Journal Of World Business,1,403
11947,JOURNAL OF WORLD HISTORY,1,391
11948,JOURNAL OF WORLD PREHISTORY,1,468
11949,Journal Of World Trade,1,543
11950,Journal Of Wound Care,1,447
11951,"Journal Of Wound, Ostomy, And Continence Nursing : Official Publication Of The Wound, Ostomy And Continence Nurses Society / Wocn",1,447
11952,Journal Of Xi'An Jiaotong University (Medical Sciences),1,405
11953,"Journal Of Xi'An Medical University, Chinese Edition",1,506
11954,"Journal Of Xi'An Medical University, English Edition",1,506
11955,Journal Of X-Ray Science And Technology,1,378
11956,Journal Of Youth And Adolescence,1,408
11957,Journal Of Youth Studies,1,403
11958,Journal Of Zhejiang University Science B,1,450
11959,Journal Of Zhejiang University: Science,1,446
11960,JOURNAL OF ZHEJIANG UNIVERSITY-SCIENCE C-COMPUTERS & ELECTRONICS,1,395
11961,Journal Of Zoo And Wildlife Medicine,1,503
11962,Journal Of Zoological Systematics And Evolutionary Research,1,218
11963,Journal Of Zoology,1,524
11964,Journal On Information Technology In Healthcare,1,93
11965,"Journal Wuhan University Of Technology, Materials Science Edition",1,129
11966,"Journal, Indian Academy Of Clinical Medicine",1,39
11967,Journalism And Mass Communication Quarterly,1,145
11968,JOURNALISM STUDIES,1,145
11969,Journals Of Gerontology - Series A Biological Sciences And Medical Sciences,1,174
11970,Journals Of Gerontology - Series B Psychological Sciences And Social Sciences,1,154
11971,Journees Annuelles De Diabetologie De L'Hotel-Dieu,1,319
11973,JPN_CIRC_J,1,2
11975,Jsae Review,1,98
11976,Jsls : Journal Of The Society Of Laparoendoscopic Surgeons / Society Of Laparoendoscopic Surgeons,1,537
11977,"Jsme International Journal, Series A: Solid Mechanics And Material Engineering",1,465
11978,"Jsme International Journal, Series B: Fluids And Thermal Engineering",1,242
11979,"Jsme International Journal, Series C: Mechanical Systems, Machine Elements And Manufacturing",1,448
11981,JUDAISM,1,279
11982,JUDGMENT AND DECISION MAKING,1,536
11983,Judicature,1,543
11984,Jugoslovenska Medicinska Biohemija,1,241
11985,JUNCTURES-THE JOURNAL FOR THEMATIC DIALOGUE,1,207
11986,JUNG JOURNAL-CULTURE & PSYCHE,1,71
11987,Justice Quarterly,1,327
11988,Justice System Journal,1,181
11989,Juvenile And Family Court Journal,1,408
11990,Jvc/Journal Of Vibration And Control,1,248
11991,KAFKAS UNIVERSITESI VETERINER FAKULTESI DERGISI,1,499
11992,Kagaku Kogaku Ronbunshu,1,36
11993,Kaibogaku Zasshi Journal Of Anatomy,1,414
11994,Kakuigaku,1,184
11995,Kami Pa Gikyoshi/Japan Tappi Journal,1,480
11996,"Kami,Parupu Gijutsu Taimusu/Japanese Journal Of Paper Technology",1,60
11997,Kang T'Ieh/Iron And Steel (Peking),1,406
11998,Kansenshogaku Zasshi The Journal Of The Japanese Association For Infectious Diseases,1,55
11999,KANT-STUD,1,334
12000,Kao Neng Wu Li Yu Ho Wu Li/High Energy Physics And Nuclear Physics,1,376
12001,Kaohsiung Journal Of Medical Sciences,1,8
12002,KARDIOCHIRURGIA I TORAKOCHIRURGIA POLSKA,1,114
12003,Kardiologia,1,2
12004,Kardiologia Polska,1,2
12005,Kardiotechnik,1,504
12006,Kartografisch Tijdschrift,1,529
12007,KASMERA,1,84
12009,Kathmandu University Medical Journal (Kumj),1,443
12010,Kauchuk I Rezina,1,432
12011,Kautschuk Und Gummi Kunststoffe,1,432
12012,Kawasaki Steel Technical Report,1,406
12013,Kayaku Gakkaishi/Journal Of The Japan Explosives Society,1,459
12014,Kdd-2004 - Proceedings Of The Tenth Acm Sigkdd International Conference On Knowledge Discovery And Data Mining,1,446
12015,KEATS-SHELLEY JOURNAL,1,209
12016,KEATS-SHELLEY REVIEW,1,209
12017,KEDI JOURNAL OF EDUCATIONAL POLICY,1,134
12018,Keikinzoku/Journal Of Japan Institute Of Light Metals,1,23
12019,Keio Journal Of Medicine,1,384
12020,Kekkaku,1,443
12021,Kemia-Kemi/Finnish Chemical Journal,1,546
12022,Kemija U Industriji/Journal Of Chemists And Chemical Engineers,1,538
12023,Kennedy Institute Of Ethics Journal,1,151
12024,Kentucky Nurse,1,447
12025,KENYON REVIEW,1,209
12026,Keramische Zeitschrift,1,406
12027,Kerntechnik,1,47
12028,Kettenwirk-Praxis,1,421
12029,Kew Bulletin,1,419
12030,Key Engineering Materials,1,90
12031,Kgk Kautschuk Gummi Kunststoffe,1,432
12032,Khimicheskaya Fizika,1,459
12033,Khimicheskie Volokna,1,421
12034,Khimicheskoe I Neftegazovoe Mashinostroenie,1,417
12035,Khimiya Geterotsiklicheskikh Soedinenii,1,491
12036,Khimiya I Tekhnologiya Topliv I Masel,1,417
12037,Khimiya I Tekhnologiya Vody,1,427
12038,Khimiya Tverdogo Topliva,1,119
12039,Khirurgiia,1,537
12040,Kidney & Blood Pressure Research,1,25
12041,Kidney International,1,25
12042,"Kidney International, Supplement",1,25
12043,Kieler Milchwirtschaftliche Forschungsberichte,1,456
12044,Kinderanalyse,1,425
12045,Kinderkrankenschwester : Organ Der Sektion Kinderkrankenpflege / Deutsche Gesellschaft Fur Sozialpadiatrie Und Deutsche Gesellschaft Fur Kinderheilkunde,1,462
12046,Kindheit Und Entwicklung,1,244
12047,KINEMATICS AND PHYSICS OF CELESTIAL BODIES,1,103
12048,KINESIOLOGY,1,224
12049,KINETIC AND RELATED MODELS,1,351
12050,Kinetics And Catalysis,1,199
12051,Kitakanto Medical Journal,1,114
12052,Kleintierpraxis,1,202
12053,Klinichescheskaya Laboratornaya Diagnostika,1,453
12054,Klinicheskaia Meditsina,1,319
12055,Klinicheskaya Khirurgiya,1,537
12056,Klinicka Biochemie A Metabolismus,1,241
12057,Klinicka Mikrobiologie A Infekcni Lekarstvi,1,84
12058,Klinicka Onkologie,1,19
12059,Klinik Psikofarmakoloji Bulteni,1,11
12060,Klinika Oczna,1,41
12061,Klinikarzt,1,466
12062,Klinische Monatsblatter Fur Augenheilkunde,1,41
12063,Klinische Neurophysiologie,1,40
12064,Klinische Neuroradiologie,1,452
12065,Klinische Padiatrie,1,424
12066,Knee,1,243
12067,"Knee Surgery, Sports Traumatology, Arthroscopy",1,243
12068,Knitting International,1,421
12069,Knitting Technology,1,421
12070,KNJIZEVNA SMOTRA,1,541
12071,Knowledge And Information Systems,1,3
12072,KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS,1,548
12073,Knowledge Engineering Review,1,160
12074,KNOWLEDGE MANAGEMENT RESEARCH & PRACTICE,1,126
12075,Knowledge Organization,1,142
12076,Knowledge-Based Systems,1,160
12077,Kobe Journal Of Medical Sciences,1,224
12078,Kobunshi Ronbunshu,1,10
12079,KODAI MATHEMATICAL JOURNAL,1,337
12080,Koedoe,1,520
12081,Koks I Khimiya,1,406
12082,"Kokubyo Gakkai Zasshi The Journal Of The Stomatological Society, Japan",1,191
12083,Kolloidnyj Zhurnal,1,365
12084,Kolner Zeitschrift Fur Soziologie Und Sozialpsychologie,1,403
12085,Komunikacie,1,296
12086,KONA POWDER AND PARTICLE JOURNAL,1,275
12088,Kongqi Donglixue Xuebao/Acta Aerodynamica Sinica,1,70
12089,Kongressband / Deutsche Gesellschaft Fur Chirurgie Deutsche Gesellschaft Fur Chirurgie Kongress,1,414
12090,Kongzhi Lilun Yu Yinyong/Control Theory And Applications,1,433
12091,Kongzhi Yu Juece/Control And Decision,1,433
12092,KONSTHIST_TIDSKR,1,268
12093,Konstruktion,1,507
12094,Koordinatsionnaya Khimiya,1,491
12095,Korea Australia Rheology Journal,1,432
12096,KOREA JOURNAL,1,181
12097,KOREA OBSERVER,1,383
12098,Korea Polymer Journal,1,10
12099,KOREA_J,1,492
12100,KOREA_POLYM_J,1,432
12101,KOREAN JOURNAL FOR FOOD SCIENCE OF ANIMAL RESOURCES,1,554
12102,Korean Journal Of Applied Microbiology And Biotechnology,1,361
12103,Korean Journal Of Chemical Engineering,1,199
12104,Korean Journal Of Defense Analysis,1,492
12105,Korean Journal Of Dermatology,1,24
12106,Korean Journal Of Genetics,1,372
12107,KOREAN JOURNAL OF HORTICULTURAL SCIENCE & TECHNOLOGY,1,284
12108,Korean Journal Of Internal Medicine,1,2
12109,KOREAN JOURNAL OF LABORATORY MEDICINE,1,297
12110,KOREAN JOURNAL OF MEDICAL HISTORY,1,405
12111,Korean Journal Of Medical Mycology,1,449
12112,KOREAN JOURNAL OF METALS AND MATERIALS,1,396
12113,Korean Journal Of Microbiology And Biotechnology,1,361
12114,Korean Journal Of Ophthalmology : Kjo,1,41
12115,KOREAN JOURNAL OF ORTHODONTICS,1,192
12116,Korean Journal Of Parasitology,1,264
12117,KOREAN JOURNAL OF PATHOLOGY,1,471
12118,Korean Journal Of Pharmacognosy,1,257
12119,Korean Journal Of Physiology And Pharmacology,1,6
12120,Korean Journal Of Radiology,1,28
12121,Korean Journal Of Urology,1,8
12122,Korrozios Figyelo,1,132
12123,Kosmetische Medizin,1,460
12124,KOSMORAMA,1,410
12125,Kovove Materialy,1,518
12126,Krankenhaushygiene Und Infektionsverhutung,1,453
12127,Krankenhauspharmazie,1,85
